,time,open,high,low,close,volume,ticker
503,2016-01-14,19440,19440,18770,19140,73550,VMD
504,2016-01-15,18530,19140,18230,18840,22630,VMD
505,2016-01-18,18840,18840,17740,18840,24330,VMD
506,2016-01-19,18840,18840,18170,18170,680,VMD
507,2016-01-20,18230,19380,17980,19380,28800,VMD
508,2016-01-21,19810,19810,18840,18840,50020,VMD
509,2016-01-22,18840,19380,18230,19380,35170,VMD
510,2016-01-25,19440,19930,18230,19020,81500,VMD
511,2016-01-26,18410,19440,18410,19440,96220,VMD
512,2016-01-27,19440,19440,19380,19380,81300,VMD
513,2016-01-28,19440,20050,19440,19500,189180,VMD
514,2016-01-29,19750,19750,18840,18840,154200,VMD
515,2016-02-01,19810,19810,19320,19320,156590,VMD
516,2016-02-02,19750,20110,19140,19440,134820,VMD
517,2016-02-03,19260,20780,19260,20780,162480,VMD
518,2016-02-04,21270,21270,20050,20720,283930,VMD
519,2016-02-05,19320,20050,19320,19500,255340,VMD
520,2016-02-15,18960,19440,18350,18840,201060,VMD
521,2016-02-16,18170,18770,17620,17920,8650,VMD
522,2016-02-17,17320,19080,17320,19080,2720,VMD
523,2016-02-18,18840,19440,18650,19440,7040,VMD
524,2016-02-19,19380,19440,18530,18530,19760,VMD
525,2016-02-22,18230,19810,18230,19380,200480,VMD
526,2016-02-23,19440,20050,18840,18840,245740,VMD
527,2016-02-24,20110,20110,19140,19140,10100,VMD
528,2016-02-25,19500,20480,18530,20480,81930,VMD
529,2016-02-26,21270,21870,20660,20660,40350,VMD
530,2016-02-29,21270,21810,21270,21810,7530,VMD
531,2016-03-01,21930,22060,21930,22060,36960,VMD
532,2016-03-02,23090,23570,21870,22180,23190,VMD
533,2016-03-03,22180,22780,22060,22060,10660,VMD
534,2016-03-04,20960,21870,20960,21450,38810,VMD
535,2016-03-07,20660,22910,20660,21870,88040,VMD
536,2016-03-08,20480,22780,20480,22780,119010,VMD
537,2016-03-09,23390,23390,22780,22780,65300,VMD
538,2016-03-10,22780,22780,22780,22780,0,VMD
539,2016-03-11,21930,21930,21930,21930,510,VMD
540,2016-03-14,20960,22850,20960,22850,32210,VMD
541,2016-03-15,21270,24300,21270,24300,760,VMD
542,2016-03-16,24300,24300,24300,24300,0,VMD
543,2016-03-17,23700,24910,23700,24910,310,VMD
544,2016-03-18,25520,25520,25520,25520,10,VMD
545,2016-03-21,24910,24910,24910,24910,120,VMD
546,2016-03-22,24910,24910,24910,24910,0,VMD
547,2016-03-23,24300,24910,24300,24910,130,VMD
548,2016-03-24,24910,24910,24910,24910,290,VMD
549,2016-03-25,25460,25460,25460,25460,10,VMD
550,2016-03-28,24300,24910,24300,24910,60,VMD
551,2016-03-29,24850,24850,24850,24850,10,VMD
552,2016-03-30,24240,24240,24240,24240,10,VMD
553,2016-03-31,23640,23640,23090,23090,150020,VMD
554,2016-04-01,23640,23640,21930,21930,180100,VMD
555,2016-04-04,21570,21570,20660,20660,145570,VMD
556,2016-04-05,20660,20660,20170,20170,205510,VMD
557,2016-04-06,20170,20170,18840,18840,255040,VMD
558,2016-04-07,18470,18470,18470,18470,10,VMD
559,2016-04-08,18350,19750,18230,19750,103940,VMD
560,2016-04-11,21020,21080,20660,20660,1110,VMD
561,2016-04-12,20170,20350,19500,19500,96080,VMD
562,2016-04-13,19140,19140,18290,18290,108970,VMD
563,2016-04-14,19440,19440,18840,19440,660,VMD
564,2016-04-15,18530,18530,18530,18530,30,VMD
565,2016-04-19,17980,19690,17980,18230,510,VMD
566,2016-04-20,17980,17980,17980,17980,20,VMD
567,2016-04-21,17620,17740,17620,17620,80290,VMD
568,2016-04-22,17320,17380,17320,17380,1210,VMD
569,2016-04-25,17920,18230,17320,17320,260,VMD
570,2016-04-26,18410,18410,17920,17920,30020,VMD
571,2016-04-27,19020,19020,17680,17680,40,VMD
572,2016-04-28,18840,18840,17680,17680,20,VMD
573,2016-04-29,17070,17380,17070,17380,3080,VMD
574,2016-05-04,17380,18530,17380,17560,210,VMD
575,2016-05-05,17320,17320,17320,17320,10,VMD
576,2016-05-06,17440,17500,17380,17380,3710,VMD
577,2016-05-09,17190,17190,17190,17190,100,VMD
578,2016-05-10,17500,18350,17500,17620,5100,VMD
579,2016-05-11,16770,18650,16770,17320,1350,VMD
580,2016-05-12,17500,18230,17500,17560,2090,VMD
581,2016-05-13,18530,18530,16530,16530,40,VMD
582,2016-05-16,16530,16530,16530,16530,0,VMD
583,2016-05-17,17130,17130,17130,17130,20,VMD
584,2016-05-18,17130,17190,17130,17190,1010,VMD
585,2016-05-19,17620,17620,17620,17620,1990,VMD
586,2016-05-20,17260,17260,17260,17260,10,VMD
587,2016-05-23,17620,17620,17380,17380,100,VMD
588,2016-05-24,16400,17620,16400,17260,2230,VMD
589,2016-05-25,17260,17260,17260,17260,0,VMD
590,2016-05-26,17320,17320,17320,17320,500,VMD
591,2016-05-27,17320,17320,17320,17320,0,VMD
592,2016-05-30,17010,17010,17010,17010,10,VMD
593,2016-05-31,18110,18110,17010,17010,20,VMD
594,2016-06-01,17980,17980,17980,17980,10,VMD
595,2016-06-02,17620,17920,17620,17920,70,VMD
596,2016-06-03,17380,17380,17380,17380,10,VMD
597,2016-06-06,17380,17380,17380,17380,0,VMD
598,2016-06-07,17380,17380,17380,17380,140,VMD
599,2016-06-08,17010,17680,17010,17680,65010,VMD
600,2016-06-09,17740,17740,17620,17620,35100,VMD
601,2016-06-10,17380,17380,17380,17380,10,VMD
602,2016-06-13,17320,17380,17320,17320,230,VMD
603,2016-06-14,17320,17380,17320,17320,125050,VMD
604,2016-06-15,17500,17500,17320,17320,70390,VMD
605,2016-06-16,17380,18470,17380,18470,58890,VMD
606,2016-06-17,19750,19750,18840,18840,85600,VMD
607,2016-06-20,18230,19750,18230,19750,45130,VMD
608,2016-06-21,19750,21080,19750,21080,36790,VMD
609,2016-06-22,21080,22540,21080,22540,7480,VMD
610,2016-06-23,22540,24000,22540,22540,41970,VMD
611,2016-06-24,23390,23390,23090,23090,83000,VMD
612,2016-06-27,23090,23090,22480,22480,135000,VMD
613,2016-06-28,21270,24000,21020,23940,11200,VMD
614,2016-06-29,22300,22300,22300,22300,2020,VMD
615,2016-06-30,20780,23760,20780,23760,320,VMD
616,2016-07-01,22120,23940,22120,23940,530,VMD
617,2016-07-04,23880,23940,22300,22300,2030,VMD
618,2016-07-05,23640,23700,21870,21870,830,VMD
619,2016-07-06,20840,20840,20840,20840,70,VMD
620,2016-07-07,22300,22300,22300,22300,270,VMD
621,2016-07-08,23700,23700,23700,23700,20,VMD
622,2016-07-11,23700,23700,23700,23700,0,VMD
623,2016-07-12,23700,24000,23700,24000,1200,VMD
624,2016-07-13,22480,23940,22480,23940,20,VMD
625,2016-07-14,23700,23700,22360,22360,22700,VMD
626,2016-07-15,20840,23700,20840,23700,1600,VMD
627,2016-07-18,22060,22060,22060,22060,900,VMD
628,2016-07-19,23570,23570,23570,23570,40,VMD
629,2016-07-20,24000,24000,24000,24000,10,VMD
630,2016-07-21,22480,22480,22360,22360,3090,VMD
631,2016-07-22,20840,20840,20840,20840,120,VMD
632,2016-07-25,22300,22300,22300,22300,10,VMD
633,2016-07-26,23700,23700,23700,23700,10,VMD
634,2016-07-27,23880,23880,23880,23880,10,VMD
635,2016-07-28,23880,23880,23880,23880,0,VMD
636,2016-07-29,23880,23880,23880,23880,0,VMD
637,2016-08-01,23880,23880,23880,23880,0,VMD
638,2016-08-02,23880,23880,23880,23880,0,VMD
639,2016-08-03,23760,23760,22240,22240,40,VMD
640,2016-08-04,21270,21270,21270,21270,10,VMD
641,2016-08-05,20050,20050,20050,20050,20,VMD
642,2016-08-08,18710,18710,18710,18710,10,VMD
643,2016-08-09,18840,19990,18710,19990,30,VMD
644,2016-08-10,18650,18650,18650,18650,30,VMD
645,2016-08-11,19870,19930,18230,18230,50,VMD
646,2016-08-12,19500,19500,17190,17190,230,VMD
647,2016-08-15,16770,16770,16770,16770,10,VMD
648,2016-08-16,16400,17920,16400,17920,30,VMD
649,2016-08-17,19080,19080,19080,19080,650,VMD
650,2016-08-18,19020,19020,19020,19020,30,VMD
651,2016-08-19,19020,19020,18350,18350,120,VMD
652,2016-08-22,18230,18350,18230,18230,10050,VMD
653,2016-08-23,18230,18350,18230,18350,620,VMD
654,2016-08-24,17070,17070,17070,17070,70,VMD
655,2016-08-25,18230,18230,18230,18230,70,VMD
656,2016-08-26,18230,18230,18230,18230,0,VMD
657,2016-08-29,18840,18840,18840,18840,20,VMD
658,2016-08-30,18840,18840,18840,18840,0,VMD
659,2016-08-31,19750,19750,19750,19750,30,VMD
660,2016-09-01,20660,20660,20660,20660,10,VMD
661,2016-09-05,19440,19440,19440,19440,20,VMD
662,2016-09-06,18110,20780,18110,18110,470,VMD
663,2016-09-07,19320,19320,17320,17320,40,VMD
664,2016-09-08,18470,18470,18470,18470,10,VMD
665,2016-09-09,18530,19750,18530,19750,140,VMD
666,2016-09-12,18380,18380,18380,18380,10,VMD
667,2016-09-13,18230,18230,18230,18230,160,VMD
668,2016-09-14,18230,19440,18230,19440,30,VMD
669,2016-09-15,18110,18110,18110,18110,30,VMD
670,2016-09-16,19350,19350,19350,19350,10,VMD
671,2016-09-19,19470,20050,18050,18050,1210,VMD
672,2016-09-20,18050,18050,18050,18050,0,VMD
673,2016-09-21,18840,18840,18840,18840,100,VMD
674,2016-09-22,19200,19200,19200,19200,10,VMD
675,2016-09-23,19200,19440,19200,19440,70,VMD
676,2016-09-26,19990,20780,19990,20780,20,VMD
677,2016-09-27,19380,20780,19380,20780,310,VMD
678,2016-09-28,19380,20720,19380,20720,620,VMD
679,2016-09-29,22010,22010,22010,22010,10,VMD
680,2016-09-30,22010,22010,22010,22010,0,VMD
681,2016-10-03,20490,22010,20490,22010,180,VMD
682,2016-10-04,20490,21880,20490,21880,40,VMD
683,2016-10-05,21880,21880,21880,21880,0,VMD
684,2016-10-06,21300,21820,21300,21820,840,VMD
685,2016-10-07,21820,21820,21820,21820,0,VMD
686,2016-10-10,21820,21820,21820,21820,0,VMD
687,2016-10-11,21300,21300,21270,21300,270,VMD
688,2016-10-12,21300,21300,21300,21300,0,VMD
689,2016-10-13,21300,21300,21300,21300,0,VMD
690,2016-10-14,21300,21300,21300,21300,0,VMD
691,2016-10-17,21300,21300,21300,21300,0,VMD
692,2016-10-18,21300,21300,21300,21300,0,VMD
693,2016-10-19,19820,19820,19820,19820,1130,VMD
694,2016-10-20,19820,19820,19820,19820,0,VMD
695,2016-10-21,19820,19820,19820,19820,0,VMD
696,2016-10-24,21110,21110,21110,21110,10,VMD
697,2016-10-25,20010,21170,20010,21170,510,VMD
698,2016-10-26,21170,21170,21170,21170,0,VMD
699,2016-10-27,21170,21170,21170,21170,0,VMD
700,2016-10-28,21170,21170,21170,21170,0,VMD
701,2016-10-31,19720,21300,19720,21300,40,VMD
702,2016-11-01,21300,21300,21300,21300,0,VMD
703,2016-11-02,21300,21300,21300,21300,0,VMD
704,2016-11-03,19820,21300,19820,21300,70,VMD
705,2016-11-04,20010,20980,19940,20980,260,VMD
706,2016-11-07,20980,20980,20980,20980,0,VMD
707,2016-11-08,20980,20980,20980,20980,0,VMD
708,2016-11-09,21300,21300,21300,21300,10,VMD
709,2016-11-10,21300,21300,21300,21300,0,VMD
710,2016-11-11,21300,21300,21300,21300,0,VMD
711,2016-11-14,21300,21300,21300,21300,0,VMD
712,2016-11-15,21300,21300,21300,21300,0,VMD
713,2016-11-16,21300,21300,21300,21300,0,VMD
714,2016-11-17,20010,20010,19820,19820,230,VMD
715,2016-11-18,20650,20650,20650,20650,10,VMD
716,2016-11-21,20650,20650,20650,20650,0,VMD
717,2016-11-22,20650,20650,20650,20650,0,VMD
718,2016-11-23,20650,20650,20650,20650,200,VMD
719,2016-11-24,20650,20650,20650,20650,0,VMD
720,2016-11-25,20650,20650,20650,20650,0,VMD
721,2016-11-28,20650,20650,20650,20650,0,VMD
722,2016-11-29,19230,19230,19230,19230,50,VMD
723,2016-11-30,20010,20010,20010,20010,10,VMD
724,2016-12-01,20010,20010,20010,20010,0,VMD
725,2016-12-02,20010,20010,20010,20010,0,VMD
726,2016-12-05,20010,20010,20010,20010,0,VMD
727,2016-12-06,20010,20010,20010,20010,0,VMD
728,2016-12-07,20010,20010,20010,20010,100,VMD
729,2016-12-08,19980,19980,19980,19980,20,VMD
730,2016-12-09,19690,20010,19690,20010,360,VMD
731,2016-12-12,20010,20010,20010,20010,0,VMD
732,2016-12-13,20010,20010,20010,20010,0,VMD
733,2016-12-14,20010,20010,20010,20010,0,VMD
734,2016-12-15,20010,20010,20010,20010,0,VMD
735,2016-12-16,21240,21240,20530,21240,170,VMD
736,2016-12-19,21240,21240,21240,21240,0,VMD
737,2016-12-20,21240,21240,21240,21240,0,VMD
738,2016-12-21,21240,21240,21240,21240,0,VMD
739,2016-12-22,21240,21240,21240,21240,0,VMD
740,2016-12-23,21240,21240,21240,21240,0,VMD
741,2016-12-26,21240,21240,21240,21240,0,VMD
742,2016-12-27,21240,21240,21240,21240,0,VMD
743,2016-12-28,21240,21240,21240,21240,0,VMD
744,2016-12-29,19750,21170,19750,21170,170,VMD
745,2016-12-30,21170,21170,21170,21170,0,VMD
746,2017-01-03,21170,21170,21170,21170,0,VMD
747,2017-01-04,21170,21170,21170,21170,0,VMD
748,2017-01-05,21170,21170,21170,21170,0,VMD
749,2017-01-06,21170,21170,21170,21170,0,VMD
750,2017-01-09,21170,21170,21170,21170,0,VMD
751,2017-01-10,21170,21170,21170,21170,0,VMD
752,2017-01-11,20010,20010,20010,20010,1000,VMD
753,2017-01-12,20910,20910,20910,20910,10,VMD
754,2017-01-13,20910,20910,20910,20910,0,VMD
755,2017-01-16,20910,20910,20910,20910,100,VMD
756,2017-01-17,20910,20910,20910,20910,0,VMD
757,2017-01-18,21240,21240,21240,21240,10,VMD
758,2017-01-19,19750,19750,19750,19750,1060,VMD
759,2017-01-20,20590,20590,20590,20590,10,VMD
760,2017-01-23,20590,20590,20590,20590,10,VMD
761,2017-01-24,20590,20590,20590,20590,0,VMD
762,2017-01-25,20590,20590,20590,20590,0,VMD
763,2017-02-02,20590,20590,20590,20590,0,VMD
764,2017-02-03,20590,20590,20590,20590,0,VMD
765,2017-02-06,20590,20590,20590,20590,0,VMD
766,2017-02-07,20590,20590,20590,20590,0,VMD
767,2017-02-08,20590,20590,20590,20590,0,VMD
768,2017-02-09,20590,20590,20590,20590,0,VMD
769,2017-02-10,20590,20590,20590,20590,0,VMD
770,2017-02-13,20590,20590,20590,20590,0,VMD
771,2017-02-14,20590,20590,20590,20590,0,VMD
772,2017-02-15,19360,20590,19360,20590,340,VMD
773,2017-02-16,20590,20590,20590,20590,0,VMD
774,2017-02-17,20590,20590,20590,20590,0,VMD
775,2017-02-20,19360,20650,19360,20650,30,VMD
776,2017-02-21,20650,20650,20650,20650,0,VMD
777,2017-02-22,20650,20650,20650,20650,0,VMD
778,2017-02-23,20650,20650,20650,20650,0,VMD
779,2017-02-24,20650,20650,20650,20650,0,VMD
780,2017-02-27,20650,20650,20650,20650,0,VMD
781,2017-02-28,21300,21300,21300,21300,10,VMD
782,2017-03-01,21300,21300,21300,21300,0,VMD
783,2017-03-02,20650,21240,20650,21240,20,VMD
784,2017-03-03,20530,20530,20530,20530,160,VMD
785,2017-03-06,20530,20530,20530,20530,100,VMD
786,2017-03-07,20530,20530,20530,20530,0,VMD
787,2017-03-08,19820,19820,19690,19690,500,VMD
788,2017-03-09,19690,19690,19690,19690,0,VMD
789,2017-03-10,19690,19690,19690,19690,0,VMD
790,2017-03-13,19690,19690,19690,19690,0,VMD
791,2017-03-14,19690,19690,19690,19690,0,VMD
792,2017-03-15,20530,20530,20530,20530,10,VMD
793,2017-03-16,20530,20530,20530,20530,200,VMD
794,2017-03-17,20530,20530,20530,20530,0,VMD
795,2017-03-20,20530,20530,20530,20530,0,VMD
796,2017-03-21,20530,20530,20530,20530,0,VMD
797,2017-03-22,20530,20530,20530,20530,0,VMD
798,2017-03-23,20530,20530,20530,20530,0,VMD
799,2017-03-24,20980,20980,20980,20980,10,VMD
800,2017-03-27,20270,20910,20270,20910,70,VMD
801,2017-03-28,20910,20910,20910,20910,0,VMD
802,2017-03-29,20910,20910,20910,20910,0,VMD
803,2017-03-30,21300,21300,20910,21300,200,VMD
804,2017-03-31,21300,21300,21300,21300,0,VMD
805,2017-04-03,20590,21300,20590,21300,20,VMD
806,2017-04-04,21300,21300,21300,21300,0,VMD
807,2017-04-05,21300,21300,21300,21300,0,VMD
808,2017-04-07,21300,21300,21300,21300,0,VMD
809,2017-04-10,20650,20650,20650,20650,60,VMD
810,2017-04-11,19360,21240,19360,21240,1010,VMD
811,2017-04-12,21240,21240,21240,21240,0,VMD
812,2017-04-13,21240,21240,21240,21240,0,VMD
813,2017-04-14,20330,20330,20330,20330,60,VMD
814,2017-04-17,20650,20650,20650,20650,10,VMD
815,2017-04-18,20650,20650,19230,20650,180,VMD
816,2017-04-19,19690,20590,19230,20590,270,VMD
817,2017-04-20,19170,19230,19170,19170,300,VMD
818,2017-04-21,17850,19360,17850,19360,1660,VMD
819,2017-04-24,19560,19560,19360,19560,60,VMD
820,2017-04-25,19560,20300,19560,20300,70,VMD
821,2017-04-26,18880,20330,18880,20330,390,VMD
822,2017-04-27,18910,20010,18910,20010,1340,VMD
823,2017-04-28,18650,18650,18650,18650,20,VMD
824,2017-05-03,17460,19140,17460,19140,220,VMD
825,2017-05-04,18980,18980,18980,18980,10,VMD
826,2017-05-05,19330,19360,19270,19300,100,VMD
827,2017-05-08,18140,18140,18140,18140,10,VMD
828,2017-05-09,18780,19040,18780,19040,560,VMD
829,2017-05-10,19690,19720,19230,19720,420,VMD
830,2017-05-11,19820,21040,19820,20910,1450,VMD
831,2017-05-12,20650,21300,19750,19750,1220,VMD
832,2017-05-15,19820,20650,19820,20650,30,VMD
833,2017-05-16,20650,20650,20010,20010,40,VMD
834,2017-05-17,20010,20010,20010,20010,0,VMD
835,2017-05-18,20010,20010,20010,20010,0,VMD
836,2017-05-19,20010,20010,20010,20010,0,VMD
837,2017-05-22,20010,20010,20010,20010,30,VMD
838,2017-05-23,19430,20650,19430,20650,30,VMD
839,2017-05-24,19230,20650,19230,20650,640,VMD
840,2017-05-25,19360,19360,19230,19360,500,VMD
841,2017-05-26,19360,19360,19360,19360,1170,VMD
842,2017-05-29,18400,20010,18400,18720,540,VMD
843,2017-05-30,19690,19690,18070,18070,1450,VMD
844,2017-05-31,18070,18070,18070,18070,0,VMD
845,2017-06-01,18010,19270,18010,19270,20,VMD
846,2017-06-02,19940,19940,18650,18650,1040,VMD
847,2017-06-05,18070,19690,18070,19690,2010,VMD
848,2017-06-06,18720,19690,18460,19690,1000,VMD
849,2017-06-07,19690,19690,19690,19690,0,VMD
850,2017-06-08,18720,19300,18720,19300,110,VMD
851,2017-06-09,19300,19300,19300,19300,0,VMD
852,2017-06-12,18400,19360,18400,19360,210,VMD
853,2017-06-13,18400,19270,18400,19270,120,VMD
854,2017-06-14,19170,19170,19170,19170,10,VMD
855,2017-06-15,19170,19170,19170,19170,0,VMD
856,2017-06-16,18400,18400,18400,18400,500,VMD
857,2017-06-19,17140,18270,17140,18270,920,VMD
858,2017-06-20,18270,18270,18070,18070,230,VMD
859,2017-06-21,18330,18330,17300,17300,110,VMD
860,2017-06-22,18400,18400,18300,18400,9900,VMD
861,2017-06-23,18070,18270,17880,17880,9840,VMD
862,2017-06-26,18590,18590,18590,18590,100,VMD
863,2017-06-27,18590,18590,18590,18590,0,VMD
864,2017-06-28,17750,17750,17750,17750,90,VMD
865,2017-06-29,18650,18650,18650,18650,10,VMD
866,2017-06-30,18650,18650,18650,18650,0,VMD
867,2017-07-03,18650,18650,18650,18650,0,VMD
868,2017-07-04,18650,18650,18650,18650,0,VMD
869,2017-07-05,17360,18460,17360,18430,390,VMD
870,2017-07-06,18560,18560,18560,18560,30,VMD
871,2017-07-07,18590,18590,18590,18590,10,VMD
872,2017-07-10,18590,18590,18590,18590,0,VMD
873,2017-07-11,17940,17940,17940,17940,300,VMD
874,2017-07-12,17940,17940,17940,17940,70,VMD
875,2017-07-13,17940,17940,17940,17940,0,VMD
876,2017-07-14,17490,17490,17490,17490,10,VMD
877,2017-07-17,17490,17490,17490,17490,0,VMD
878,2017-07-18,18070,18400,18070,18400,380,VMD
879,2017-07-19,18400,18400,18400,18400,0,VMD
880,2017-07-20,18400,18400,18400,18400,0,VMD
881,2017-07-21,18400,18400,18400,18400,430,VMD
882,2017-07-24,17750,17750,17750,17750,250,VMD
883,2017-07-25,18200,18200,18200,18200,10,VMD
884,2017-07-26,18200,18200,18200,18200,0,VMD
885,2017-07-27,17810,17810,17810,17810,660,VMD
886,2017-07-28,17810,17810,17810,17810,0,VMD
887,2017-07-31,17940,17940,17940,17940,1000,VMD
888,2017-08-01,17810,17940,17810,17940,160,VMD
889,2017-08-02,18200,18200,18200,18200,1000,VMD
890,2017-08-03,18200,18200,17880,17880,2920,VMD
891,2017-08-04,18200,18200,18200,18200,500,VMD
892,2017-08-07,18200,18200,18200,18200,0,VMD
893,2017-08-08,18330,18330,18330,18330,10,VMD
894,2017-08-09,18400,18400,17720,17720,110,VMD
895,2017-08-10,18270,18270,18270,18270,20,VMD
896,2017-08-11,18270,18270,18270,18270,0,VMD
897,2017-08-14,18170,18200,18170,18200,420,VMD
898,2017-08-15,18070,18070,17620,17620,210,VMD
899,2017-08-16,17620,17620,17620,17620,0,VMD
900,2017-08-17,17750,17750,17750,17750,10,VMD
901,2017-08-18,17750,17750,17750,17750,610,VMD
902,2017-08-21,18200,18200,18200,18200,230,VMD
903,2017-08-22,18400,18400,18400,18400,70,VMD
904,2017-08-23,17560,17560,17560,17560,5000,VMD
905,2017-08-24,17560,17560,17560,17560,0,VMD
906,2017-08-25,17430,17430,17430,17430,240,VMD
907,2017-08-28,17560,18520,17560,17560,4040,VMD
908,2017-08-29,18200,18200,18200,18200,690,VMD
909,2017-08-30,18200,18200,18200,18200,0,VMD
910,2017-08-31,18200,18200,18200,18200,0,VMD
911,2017-09-01,18200,18200,18200,18200,0,VMD
912,2017-09-05,18200,18200,18200,18200,0,VMD
913,2017-09-06,17750,18070,17750,17750,2170,VMD
914,2017-09-07,17750,17750,17750,17750,660,VMD
915,2017-09-08,17750,17750,17750,17750,0,VMD
916,2017-09-11,17750,17750,17750,17750,0,VMD
917,2017-09-12,17750,17750,17750,17750,0,VMD
918,2017-09-13,17750,17750,17750,17750,0,VMD
919,2017-09-14,18070,18070,18070,18070,10,VMD
920,2017-09-15,18070,18070,18070,18070,0,VMD
921,2017-09-18,18070,18070,18070,18070,0,VMD
922,2017-09-19,18520,18520,18520,18520,10,VMD
923,2017-09-20,18520,18520,18520,18520,0,VMD
924,2017-09-21,17940,17940,17940,17940,10,VMD
925,2017-09-22,17940,17940,17940,17940,0,VMD
926,2017-09-25,17430,17750,17430,17750,310,VMD
927,2017-09-26,17750,17750,17750,17750,1380,VMD
928,2017-09-27,17750,17750,17750,17750,0,VMD
929,2017-09-28,17750,17750,17750,17750,0,VMD
930,2017-09-29,17750,17750,17750,17750,0,VMD
931,2017-10-02,17750,17750,17750,17750,100,VMD
932,2017-10-03,17750,17750,17750,17750,0,VMD
933,2017-10-04,17750,17750,17750,17750,0,VMD
934,2017-10-05,17750,17750,17750,17750,0,VMD
935,2017-10-06,17750,17750,17750,17750,0,VMD
936,2017-10-09,17750,17750,17750,17750,0,VMD
937,2017-10-10,18070,18070,18070,18070,500,VMD
938,2017-10-11,17430,17750,17430,17430,80,VMD
939,2017-10-12,17430,17430,17430,17430,0,VMD
940,2017-10-13,17430,17430,17430,17430,0,VMD
941,2017-10-16,17430,17430,17430,17430,0,VMD
942,2017-10-17,17430,17430,17430,17430,0,VMD
943,2017-10-18,17430,17430,17430,17430,0,VMD
944,2017-10-19,17690,17690,17690,17690,10,VMD
945,2017-10-20,17690,17690,17690,17690,0,VMD
946,2017-10-23,17810,17810,17810,17810,140,VMD
947,2017-10-24,17810,17810,17810,17810,0,VMD
948,2017-10-25,17810,17810,17810,17810,0,VMD
949,2017-10-26,17810,17810,17810,17810,0,VMD
950,2017-10-27,18720,18720,18720,18720,10,VMD
951,2017-10-30,18720,18720,18720,18720,0,VMD
952,2017-10-31,18720,18720,18720,18720,0,VMD
953,2017-11-01,18720,18720,18720,18720,0,VMD
954,2017-11-02,18720,18720,18720,18720,0,VMD
955,2017-11-03,18720,18720,18720,18720,0,VMD
956,2017-11-06,18720,18720,18720,18720,0,VMD
957,2017-11-07,18720,18720,18720,18720,0,VMD
958,2017-11-08,18010,18010,18010,18010,50,VMD
959,2017-11-09,18330,18330,18330,18330,10,VMD
960,2017-11-10,18720,18720,18720,18720,10,VMD
961,2017-11-13,18720,18720,18720,18720,0,VMD
962,2017-11-14,18720,18720,18720,18720,10,VMD
963,2017-11-15,18720,18720,18720,18720,0,VMD
964,2017-11-16,17430,17430,17430,17430,570,VMD
965,2017-11-17,18070,18070,18070,18070,10,VMD
966,2017-11-20,16850,17560,16850,17560,1040,VMD
967,2017-11-21,17560,17560,17560,17560,0,VMD
968,2017-11-22,18070,18070,16329,18070,520,VMD
969,2017-11-23,18070,18070,18070,18070,0,VMD
970,2017-11-24,18400,18400,18070,18070,3090,VMD
971,2017-11-27,17810,17810,17430,17430,70,VMD
972,2017-11-28,17430,18330,17430,18330,9700,VMD
973,2017-11-29,18330,18460,18330,18330,9620,VMD
974,2017-11-30,18270,18520,18270,18520,9330,VMD
975,2017-12-01,18520,19080,18520,19080,5700,VMD
976,2017-12-04,19080,19080,19080,19080,0,VMD
977,2017-12-05,19080,19080,19080,19080,0,VMD
978,2017-12-06,18730,18730,18730,18730,20,VMD
979,2017-12-07,17450,18800,17450,18800,1000,VMD
980,2017-12-08,18800,18800,18800,18800,0,VMD
981,2017-12-11,18730,18730,18730,18730,100,VMD
982,2017-12-12,18730,18730,17450,18320,2010,VMD
983,2017-12-13,17690,17690,17690,17690,10,VMD
984,2017-12-14,17690,17690,17690,17690,0,VMD
985,2017-12-15,17760,17760,17760,17760,40,VMD
986,2017-12-18,17760,17760,17760,17760,0,VMD
987,2017-12-19,17760,18730,17760,18730,1300,VMD
988,2017-12-20,17690,17690,17480,17480,140,VMD
989,2017-12-21,17480,17480,17480,17480,0,VMD
990,2017-12-22,17760,17760,17760,17760,100,VMD
991,2017-12-25,18040,18040,17760,18040,110,VMD
992,2017-12-26,17830,17830,17830,17830,100,VMD
993,2017-12-27,18180,18180,18040,18040,100,VMD
994,2017-12-28,18040,18040,18040,18040,50,VMD
995,2017-12-29,18040,18040,18040,18040,50,VMD
996,2018-01-02,18040,18040,18040,18040,0,VMD
997,2018-01-03,18040,18040,18040,18040,1570,VMD
998,2018-01-04,18040,18040,18040,18040,0,VMD
999,2018-01-05,18040,18040,18040,18040,1500,VMD
1000,2018-01-08,18040,18040,18040,18040,0,VMD
1001,2018-01-09,17170,17170,17170,17170,100,VMD
1002,2018-01-10,17170,17170,17170,17170,0,VMD
1003,2018-01-11,17170,17170,17170,17170,0,VMD
1004,2018-01-12,17340,18280,17340,17340,20,VMD
1005,2018-01-15,17690,17830,17690,17830,2300,VMD
1006,2018-01-16,17830,18040,17690,17690,1210,VMD
1007,2018-01-17,17690,17690,17690,17690,0,VMD
1008,2018-01-18,17690,17690,17690,17690,0,VMD
1009,2018-01-19,18390,18390,18390,18390,10,VMD
1010,2018-01-22,18390,18390,18390,18390,0,VMD
1011,2018-01-25,17550,17550,17550,17550,1310,VMD
1012,2018-01-26,17900,17900,17550,17550,60,VMD
1013,2018-01-29,16650,16650,16650,16650,30,VMD
1014,2018-01-30,17550,17550,15510,15750,1600,VMD
1015,2018-01-31,15750,16820,15750,15750,2090,VMD
